HCP_ID,HCP_Name,Specialty,City,Locality,Zone
NPIIN0000009208,HCP_09208,Neurology,Chennai,Perambur,North Chennai
NPIIN0000009209,HCP_09209,Neurology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009210,HCP_09210,Cardiology,Chennai,Velachery,South Chennai
NPIIN0000009211,HCP_09211,Neurology,Chennai,Tambaram,South Chennai
NPIIN0000009212,HCP_09212,Endocrinology,Chennai,Tondiarpet,North Chennai
NPIIN0000009213,HCP_09213,Diabetology,Chennai,T Nagar,Central Chennai
NPIIN0000009214,HCP_09214,Cardiology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009215,HCP_09215,Pulmonology,Chennai,T Nagar,Central Chennai
NPIIN0000009216,HCP_09216,Gastroenterology,Chennai,Tambaram,South Chennai
NPIIN0000009217,HCP_09217,Endocrinology,Chennai,Velachery,South Chennai
NPIIN0000009218,HCP_09218,Dermatology,Chennai,Porur,South Chennai
NPIIN0000009219,HCP_09219,Gastroenterology,Chennai,Tambaram,South Chennai
NPIIN0000009220,HCP_09220,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000009221,HCP_09221,Cardiology,Chennai,Guindy,South Chennai
NPIIN0000009222,HCP_09222,Diabetology,Chennai,T Nagar,Central Chennai
NPIIN0000009223,HCP_09223,Endocrinology,Chennai,Mylapore,Central Chennai
NPIIN0000009224,HCP_09224,Orthopedics,Chennai,Guindy,South Chennai
NPIIN0000009225,HCP_09225,Dermatology,Chennai,T Nagar,Central Chennai
NPIIN0000009226,HCP_09226,Cardiology,Chennai,Porur,South Chennai
NPIIN0000009227,HCP_09227,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000009228,HCP_09228,Diabetology,Chennai,Velachery,South Chennai
NPIIN0000009229,HCP_09229,Cardiology,Chennai,Sholinganallur,South Chennai
NPIIN0000009230,HCP_09230,Diabetology,Chennai,Royapuram,North Chennai
NPIIN0000009231,HCP_09231,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000009232,HCP_09232,Endocrinology,Chennai,Sholinganallur,South Chennai
NPIIN0000009233,HCP_09233,Diabetology,Chennai,Royapuram,North Chennai
NPIIN0000009234,HCP_09234,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000009235,HCP_09235,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009236,HCP_09236,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000009237,HCP_09237,General Medicine,Chennai,Madhavaram,North Chennai
NPIIN0000009238,HCP_09238,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000009239,HCP_09239,General Medicine,Chennai,Adyar,South Chennai
NPIIN0000009240,HCP_09240,Orthopedics,Chennai,Velachery,South Chennai
NPIIN0000009241,HCP_09241,Cardiology,Chennai,Mylapore,Central Chennai
NPIIN0000009242,HCP_09242,Pulmonology,Chennai,Royapuram,North Chennai
NPIIN0000009243,HCP_09243,Endocrinology,Chennai,Kilpauk,Central Chennai
NPIIN0000009244,HCP_09244,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000009245,HCP_09245,Pulmonology,Chennai,Perambur,North Chennai
NPIIN0000009246,HCP_09246,Gastroenterology,Chennai,Washermenpet,North Chennai
NPIIN0000009247,HCP_09247,Orthopedics,Chennai,Tondiarpet,North Chennai
NPIIN0000009248,HCP_09248,General Medicine,Chennai,Perambur,North Chennai
NPIIN0000009249,HCP_09249,Diabetology,Chennai,Porur,South Chennai
NPIIN0000009250,HCP_09250,Dermatology,Chennai,Guindy,South Chennai
NPIIN0000009251,HCP_09251,Endocrinology,Chennai,Egmore,Central Chennai
NPIIN0000009252,HCP_09252,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000009253,HCP_09253,Dermatology,Chennai,Velachery,South Chennai
NPIIN0000009254,HCP_09254,General Medicine,Chennai,Porur,South Chennai
NPIIN0000009255,HCP_09255,Pulmonology,Chennai,Velachery,South Chennai
NPIIN0000009256,HCP_09256,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000009257,HCP_09257,Cardiology,Chennai,Madhavaram,North Chennai
NPIIN0000009258,HCP_09258,Orthopedics,Chennai,Velachery,South Chennai
NPIIN0000009259,HCP_09259,Endocrinology,Chennai,Washermenpet,North Chennai
NPIIN0000009260,HCP_09260,General Medicine,Chennai,Tondiarpet,North Chennai
NPIIN0000009261,HCP_09261,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000009262,HCP_09262,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000009263,HCP_09263,Cardiology,Chennai,Velachery,South Chennai
NPIIN0000009264,HCP_09264,Endocrinology,Chennai,Guindy,South Chennai
NPIIN0000009265,HCP_09265,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000009266,HCP_09266,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000009267,HCP_09267,Dermatology,Chennai,Washermenpet,North Chennai
NPIIN0000009268,HCP_09268,Diabetology,Chennai,Tambaram,South Chennai
NPIIN0000009269,HCP_09269,Orthopedics,Chennai,Porur,South Chennai
NPIIN0000009270,HCP_09270,Diabetology,Chennai,Tambaram,South Chennai
NPIIN0000009271,HCP_09271,General Medicine,Chennai,Anna Nagar,Central Chennai
NPIIN0000009272,HCP_09272,Orthopedics,Chennai,Sholinganallur,South Chennai
NPIIN0000009273,HCP_09273,Dermatology,Chennai,Guindy,South Chennai
NPIIN0000009274,HCP_09274,Diabetology,Chennai,Sholinganallur,South Chennai
NPIIN0000009275,HCP_09275,General Medicine,Chennai,Royapuram,North Chennai
NPIIN0000009276,HCP_09276,Dermatology,Chennai,Mylapore,Central Chennai
NPIIN0000009277,HCP_09277,Cardiology,Chennai,Sholinganallur,South Chennai
NPIIN0000009278,HCP_09278,Diabetology,Chennai,T Nagar,Central Chennai
NPIIN0000009279,HCP_09279,Pulmonology,Chennai,Mylapore,Central Chennai
NPIIN0000009280,HCP_09280,Dermatology,Chennai,Adyar,South Chennai
NPIIN0000009281,HCP_09281,Pulmonology,Chennai,Adyar,South Chennai
NPIIN0000009282,HCP_09282,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000009283,HCP_09283,Orthopedics,Chennai,Perambur,North Chennai
NPIIN0000009284,HCP_09284,Cardiology,Chennai,Mylapore,Central Chennai
NPIIN0000009285,HCP_09285,Gastroenterology,Chennai,Washermenpet,North Chennai
NPIIN0000009286,HCP_09286,Cardiology,Chennai,Kilpauk,Central Chennai
NPIIN0000009287,HCP_09287,Gastroenterology,Chennai,Tambaram,South Chennai
NPIIN0000009288,HCP_09288,Pulmonology,Chennai,Royapuram,North Chennai
NPIIN0000009289,HCP_09289,Diabetology,Chennai,Perambur,North Chennai
NPIIN0000009290,HCP_09290,Pulmonology,Chennai,T Nagar,Central Chennai
NPIIN0000009291,HCP_09291,Urology,Chennai,Washermenpet,North Chennai
NPIIN0000009292,HCP_09292,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000009293,HCP_09293,Cardiology,Chennai,Adyar,South Chennai
NPIIN0000009294,HCP_09294,Cardiology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009295,HCP_09295,Neurology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009296,HCP_09296,Neurology,Chennai,Washermenpet,North Chennai
NPIIN0000009297,HCP_09297,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000009298,HCP_09298,Diabetology,Chennai,Porur,South Chennai
NPIIN0000009299,HCP_09299,Gastroenterology,Chennai,Porur,South Chennai
NPIIN0000009300,HCP_09300,Diabetology,Chennai,Mylapore,Central Chennai
NPIIN0000009301,HCP_09301,Cardiology,Chennai,Tambaram,South Chennai
NPIIN0000009302,HCP_09302,General Medicine,Chennai,Royapuram,North Chennai
NPIIN0000009303,HCP_09303,Pulmonology,Chennai,Egmore,Central Chennai
NPIIN0000009304,HCP_09304,Orthopedics,Chennai,Madhavaram,North Chennai
NPIIN0000009305,HCP_09305,Pulmonology,Chennai,Kilpauk,Central Chennai
NPIIN0000009306,HCP_09306,Endocrinology,Chennai,Perambur,North Chennai
NPIIN0000009307,HCP_09307,Dermatology,Chennai,Porur,South Chennai
NPIIN0000009308,HCP_09308,Diabetology,Chennai,Adyar,South Chennai
NPIIN0000009309,HCP_09309,Orthopedics,Chennai,Anna Nagar,Central Chennai
NPIIN0000009310,HCP_09310,Diabetology,Chennai,Tambaram,South Chennai
NPIIN0000009311,HCP_09311,Urology,Chennai,Kilpauk,Central Chennai
NPIIN0000009312,HCP_09312,Urology,Chennai,Perambur,North Chennai
NPIIN0000009313,HCP_09313,Urology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009314,HCP_09314,Cardiology,Chennai,Royapuram,North Chennai
NPIIN0000009315,HCP_09315,Dermatology,Chennai,T Nagar,Central Chennai
NPIIN0000009316,HCP_09316,Gastroenterology,Chennai,Guindy,South Chennai
NPIIN0000009317,HCP_09317,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000009318,HCP_09318,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000009319,HCP_09319,Neurology,Chennai,Guindy,South Chennai
NPIIN0000009320,HCP_09320,Orthopedics,Chennai,Kilpauk,Central Chennai
NPIIN0000009321,HCP_09321,Gastroenterology,Chennai,Guindy,South Chennai
NPIIN0000009322,HCP_09322,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000009323,HCP_09323,Neurology,Chennai,Mylapore,Central Chennai
NPIIN0000009324,HCP_09324,Endocrinology,Chennai,Tambaram,South Chennai
NPIIN0000009325,HCP_09325,General Medicine,Chennai,Washermenpet,North Chennai
NPIIN0000009326,HCP_09326,Dermatology,Chennai,Tondiarpet,North Chennai
NPIIN0000009327,HCP_09327,Pulmonology,Chennai,Madhavaram,North Chennai
NPIIN0000009328,HCP_09328,Gastroenterology,Chennai,Mylapore,Central Chennai
NPIIN0000009329,HCP_09329,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000009330,HCP_09330,General Medicine,Chennai,Madhavaram,North Chennai
NPIIN0000009331,HCP_09331,Gastroenterology,Chennai,Porur,South Chennai
NPIIN0000009332,HCP_09332,Cardiology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009333,HCP_09333,Orthopedics,Chennai,Tondiarpet,North Chennai
NPIIN0000009334,HCP_09334,Orthopedics,Chennai,Washermenpet,North Chennai
NPIIN0000009335,HCP_09335,Urology,Chennai,Guindy,South Chennai
NPIIN0000009336,HCP_09336,Urology,Chennai,Guindy,South Chennai
NPIIN0000009337,HCP_09337,General Medicine,Chennai,Madhavaram,North Chennai
NPIIN0000009338,HCP_09338,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000009339,HCP_09339,Dermatology,Chennai,Perambur,North Chennai
NPIIN0000009340,HCP_09340,Diabetology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009341,HCP_09341,Dermatology,Chennai,Kilpauk,Central Chennai
NPIIN0000009342,HCP_09342,Endocrinology,Chennai,T Nagar,Central Chennai
NPIIN0000009343,HCP_09343,Urology,Chennai,Sholinganallur,South Chennai
NPIIN0000009344,HCP_09344,Pulmonology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009345,HCP_09345,Dermatology,Chennai,Velachery,South Chennai
NPIIN0000009346,HCP_09346,General Medicine,Chennai,Washermenpet,North Chennai
NPIIN0000009347,HCP_09347,Pulmonology,Chennai,Madhavaram,North Chennai
NPIIN0000009348,HCP_09348,Urology,Chennai,Sholinganallur,South Chennai
NPIIN0000009349,HCP_09349,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000009350,HCP_09350,Endocrinology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009351,HCP_09351,Cardiology,Chennai,Tambaram,South Chennai
NPIIN0000009352,HCP_09352,Pulmonology,Chennai,Royapuram,North Chennai
NPIIN0000009353,HCP_09353,Pulmonology,Chennai,Kilpauk,Central Chennai
NPIIN0000009354,HCP_09354,Pulmonology,Chennai,Sholinganallur,South Chennai
NPIIN0000009355,HCP_09355,Cardiology,Chennai,Tambaram,South Chennai
NPIIN0000009356,HCP_09356,Cardiology,Chennai,T Nagar,Central Chennai
NPIIN0000009357,HCP_09357,Urology,Chennai,Adyar,South Chennai
NPIIN0000009358,HCP_09358,Neurology,Chennai,Guindy,South Chennai
NPIIN0000009359,HCP_09359,Cardiology,Chennai,Royapuram,North Chennai
NPIIN0000009360,HCP_09360,Cardiology,Chennai,Mylapore,Central Chennai
NPIIN0000009361,HCP_09361,Endocrinology,Chennai,Egmore,Central Chennai
NPIIN0000009362,HCP_09362,Dermatology,Chennai,Royapuram,North Chennai
NPIIN0000009363,HCP_09363,Gastroenterology,Chennai,Adyar,South Chennai
NPIIN0000009364,HCP_09364,Neurology,Chennai,Washermenpet,North Chennai
NPIIN0000009365,HCP_09365,Neurology,Chennai,Velachery,South Chennai
NPIIN0000009366,HCP_09366,Dermatology,Chennai,T Nagar,Central Chennai
NPIIN0000009367,HCP_09367,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000009368,HCP_09368,Diabetology,Chennai,Velachery,South Chennai
NPIIN0000009369,HCP_09369,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000009370,HCP_09370,Orthopedics,Chennai,Tambaram,South Chennai
NPIIN0000009371,HCP_09371,Pulmonology,Chennai,Porur,South Chennai
NPIIN0000009372,HCP_09372,Pulmonology,Chennai,T Nagar,Central Chennai
NPIIN0000009373,HCP_09373,Dermatology,Chennai,Adyar,South Chennai
NPIIN0000009374,HCP_09374,Endocrinology,Chennai,Porur,South Chennai
NPIIN0000009375,HCP_09375,General Medicine,Chennai,Perambur,North Chennai
NPIIN0000009376,HCP_09376,Neurology,Chennai,Egmore,Central Chennai
NPIIN0000009377,HCP_09377,Orthopedics,Chennai,Adyar,South Chennai
NPIIN0000009378,HCP_09378,Endocrinology,Chennai,T Nagar,Central Chennai
NPIIN0000009379,HCP_09379,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000009380,HCP_09380,Urology,Chennai,Kilpauk,Central Chennai
NPIIN0000009381,HCP_09381,Gastroenterology,Chennai,Tondiarpet,North Chennai
NPIIN0000009382,HCP_09382,Pulmonology,Chennai,Madhavaram,North Chennai
NPIIN0000009383,HCP_09383,Diabetology,Chennai,Washermenpet,North Chennai
NPIIN0000009384,HCP_09384,Endocrinology,Chennai,Velachery,South Chennai
NPIIN0000009385,HCP_09385,General Medicine,Chennai,Madhavaram,North Chennai
NPIIN0000009386,HCP_09386,Diabetology,Chennai,Perambur,North Chennai
NPIIN0000009387,HCP_09387,Dermatology,Chennai,Porur,South Chennai
NPIIN0000009388,HCP_09388,Gastroenterology,Chennai,Adyar,South Chennai
NPIIN0000009389,HCP_09389,Dermatology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009390,HCP_09390,Endocrinology,Chennai,Egmore,Central Chennai
NPIIN0000009391,HCP_09391,Diabetology,Chennai,Sholinganallur,South Chennai
NPIIN0000009392,HCP_09392,Gastroenterology,Chennai,Tambaram,South Chennai
NPIIN0000009393,HCP_09393,Endocrinology,Chennai,Tondiarpet,North Chennai
NPIIN0000009394,HCP_09394,Endocrinology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009395,HCP_09395,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000009396,HCP_09396,Endocrinology,Chennai,Sholinganallur,South Chennai
NPIIN0000009397,HCP_09397,Cardiology,Chennai,Tondiarpet,North Chennai
NPIIN0000009398,HCP_09398,Diabetology,Chennai,Adyar,South Chennai
NPIIN0000009399,HCP_09399,Urology,Chennai,Tambaram,South Chennai
NPIIN0000009400,HCP_09400,Cardiology,Chennai,Adyar,South Chennai
NPIIN0000009401,HCP_09401,Pulmonology,Chennai,Velachery,South Chennai
NPIIN0000009402,HCP_09402,Pulmonology,Chennai,Velachery,South Chennai
NPIIN0000009403,HCP_09403,Pulmonology,Chennai,Perambur,North Chennai
NPIIN0000009404,HCP_09404,General Medicine,Chennai,Madhavaram,North Chennai
NPIIN0000009405,HCP_09405,Cardiology,Chennai,Guindy,South Chennai
NPIIN0000009406,HCP_09406,Cardiology,Chennai,Washermenpet,North Chennai
NPIIN0000009407,HCP_09407,General Medicine,Chennai,Washermenpet,North Chennai
NPIIN0000009408,HCP_09408,Orthopedics,Chennai,Anna Nagar,Central Chennai
NPIIN0000009409,HCP_09409,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000009410,HCP_09410,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000009411,HCP_09411,Orthopedics,Chennai,Nungambakkam,Central Chennai
NPIIN0000009412,HCP_09412,Gastroenterology,Chennai,Madhavaram,North Chennai
NPIIN0000009413,HCP_09413,Gastroenterology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009414,HCP_09414,General Medicine,Chennai,Tambaram,South Chennai
NPIIN0000009415,HCP_09415,Urology,Chennai,Guindy,South Chennai
NPIIN0000009416,HCP_09416,Pulmonology,Chennai,Washermenpet,North Chennai
NPIIN0000009417,HCP_09417,Neurology,Chennai,Madhavaram,North Chennai
NPIIN0000009418,HCP_09418,Gastroenterology,Chennai,Velachery,South Chennai
NPIIN0000009419,HCP_09419,General Medicine,Chennai,Tondiarpet,North Chennai
NPIIN0000009420,HCP_09420,Orthopedics,Chennai,Guindy,South Chennai
NPIIN0000009421,HCP_09421,Orthopedics,Chennai,Mylapore,Central Chennai
NPIIN0000009422,HCP_09422,Pulmonology,Chennai,Mylapore,Central Chennai
NPIIN0000009423,HCP_09423,Endocrinology,Chennai,Perambur,North Chennai
NPIIN0000009424,HCP_09424,Gastroenterology,Chennai,T Nagar,Central Chennai
NPIIN0000009425,HCP_09425,Diabetology,Chennai,Perambur,North Chennai
NPIIN0000009426,HCP_09426,Pulmonology,Chennai,Guindy,South Chennai
NPIIN0000009427,HCP_09427,Cardiology,Chennai,T Nagar,Central Chennai
NPIIN0000009428,HCP_09428,Dermatology,Chennai,Tondiarpet,North Chennai
NPIIN0000009429,HCP_09429,Orthopedics,Chennai,Adyar,South Chennai
NPIIN0000009430,HCP_09430,Cardiology,Chennai,Tambaram,South Chennai
NPIIN0000009431,HCP_09431,Gastroenterology,Chennai,Madhavaram,North Chennai
NPIIN0000009432,HCP_09432,Urology,Chennai,Mylapore,Central Chennai
NPIIN0000009433,HCP_09433,Cardiology,Chennai,Madhavaram,North Chennai
NPIIN0000009434,HCP_09434,Diabetology,Chennai,Ambattur,North Chennai
NPIIN0000009435,HCP_09435,General Medicine,Chennai,Guindy,South Chennai
NPIIN0000009436,HCP_09436,Dermatology,Chennai,Tondiarpet,North Chennai
NPIIN0000009437,HCP_09437,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009438,HCP_09438,Cardiology,Chennai,Tambaram,South Chennai
NPIIN0000009439,HCP_09439,Diabetology,Chennai,Royapuram,North Chennai
NPIIN0000009440,HCP_09440,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009441,HCP_09441,Cardiology,Chennai,Ambattur,North Chennai
NPIIN0000009442,HCP_09442,Neurology,Chennai,Porur,South Chennai
NPIIN0000009443,HCP_09443,Cardiology,Chennai,Guindy,South Chennai
NPIIN0000009444,HCP_09444,Gastroenterology,Chennai,T Nagar,Central Chennai
NPIIN0000009445,HCP_09445,Gastroenterology,Chennai,Sholinganallur,South Chennai
NPIIN0000009446,HCP_09446,Urology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009447,HCP_09447,Endocrinology,Chennai,Royapuram,North Chennai
NPIIN0000009448,HCP_09448,Pulmonology,Chennai,Royapuram,North Chennai
NPIIN0000009449,HCP_09449,Gastroenterology,Chennai,T Nagar,Central Chennai
NPIIN0000009450,HCP_09450,General Medicine,Chennai,T Nagar,Central Chennai
NPIIN0000009451,HCP_09451,Cardiology,Chennai,Velachery,South Chennai
NPIIN0000009452,HCP_09452,Cardiology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009453,HCP_09453,Pulmonology,Chennai,Porur,South Chennai
NPIIN0000009454,HCP_09454,General Medicine,Chennai,Adyar,South Chennai
NPIIN0000009455,HCP_09455,Urology,Chennai,Tondiarpet,North Chennai
NPIIN0000009456,HCP_09456,Dermatology,Chennai,Mylapore,Central Chennai
NPIIN0000009457,HCP_09457,Gastroenterology,Chennai,Egmore,Central Chennai
NPIIN0000009458,HCP_09458,Orthopedics,Chennai,Kilpauk,Central Chennai
NPIIN0000009459,HCP_09459,Neurology,Chennai,Royapuram,North Chennai
NPIIN0000009460,HCP_09460,Cardiology,Chennai,Guindy,South Chennai
NPIIN0000009461,HCP_09461,Cardiology,Chennai,Tambaram,South Chennai
NPIIN0000009462,HCP_09462,Dermatology,Chennai,T Nagar,Central Chennai
NPIIN0000009463,HCP_09463,General Medicine,Chennai,Kilpauk,Central Chennai
NPIIN0000009464,HCP_09464,Urology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009465,HCP_09465,Cardiology,Chennai,Adyar,South Chennai
NPIIN0000009466,HCP_09466,Endocrinology,Chennai,T Nagar,Central Chennai
NPIIN0000009467,HCP_09467,Gastroenterology,Chennai,Mylapore,Central Chennai
NPIIN0000009468,HCP_09468,Dermatology,Chennai,Porur,South Chennai
NPIIN0000009469,HCP_09469,Urology,Chennai,Ambattur,North Chennai
NPIIN0000009470,HCP_09470,Cardiology,Chennai,Kilpauk,Central Chennai
NPIIN0000009471,HCP_09471,General Medicine,Chennai,Porur,South Chennai
NPIIN0000009472,HCP_09472,Neurology,Chennai,Mylapore,Central Chennai
NPIIN0000009473,HCP_09473,Urology,Chennai,Kilpauk,Central Chennai
NPIIN0000009474,HCP_09474,Endocrinology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009475,HCP_09475,Pulmonology,Chennai,Madhavaram,North Chennai
NPIIN0000009476,HCP_09476,Endocrinology,Chennai,Guindy,South Chennai
NPIIN0000009477,HCP_09477,Gastroenterology,Chennai,Madhavaram,North Chennai
NPIIN0000009478,HCP_09478,Cardiology,Chennai,Sholinganallur,South Chennai
NPIIN0000009479,HCP_09479,Orthopedics,Chennai,T Nagar,Central Chennai
NPIIN0000009480,HCP_09480,Cardiology,Chennai,Adyar,South Chennai
NPIIN0000009481,HCP_09481,Neurology,Chennai,Tambaram,South Chennai
NPIIN0000009482,HCP_09482,Gastroenterology,Chennai,Tondiarpet,North Chennai
NPIIN0000009483,HCP_09483,Diabetology,Chennai,Velachery,South Chennai
NPIIN0000009484,HCP_09484,Diabetology,Chennai,Adyar,South Chennai
NPIIN0000009485,HCP_09485,Pulmonology,Chennai,Sholinganallur,South Chennai
NPIIN0000009486,HCP_09486,Neurology,Chennai,T Nagar,Central Chennai
NPIIN0000009487,HCP_09487,Gastroenterology,Chennai,Porur,South Chennai
NPIIN0000009488,HCP_09488,Pulmonology,Chennai,Ambattur,North Chennai
NPIIN0000009489,HCP_09489,Endocrinology,Chennai,Porur,South Chennai
NPIIN0000009490,HCP_09490,Urology,Chennai,Tambaram,South Chennai
NPIIN0000009491,HCP_09491,Endocrinology,Chennai,Tondiarpet,North Chennai
NPIIN0000009492,HCP_09492,Pulmonology,Chennai,Adyar,South Chennai
NPIIN0000009493,HCP_09493,Urology,Chennai,Adyar,South Chennai
NPIIN0000009494,HCP_09494,Urology,Chennai,Royapuram,North Chennai
NPIIN0000009495,HCP_09495,Endocrinology,Chennai,Mylapore,Central Chennai
NPIIN0000009496,HCP_09496,Endocrinology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009497,HCP_09497,Pulmonology,Chennai,Kilpauk,Central Chennai
NPIIN0000009498,HCP_09498,General Medicine,Chennai,Egmore,Central Chennai
NPIIN0000009499,HCP_09499,Gastroenterology,Chennai,Velachery,South Chennai
NPIIN0000009500,HCP_09500,General Medicine,Chennai,Mylapore,Central Chennai
NPIIN0000009501,HCP_09501,Diabetology,Chennai,Porur,South Chennai
NPIIN0000009502,HCP_09502,General Medicine,Chennai,Porur,South Chennai
NPIIN0000009503,HCP_09503,Neurology,Chennai,Tambaram,South Chennai
NPIIN0000009504,HCP_09504,Gastroenterology,Chennai,Kilpauk,Central Chennai
NPIIN0000009505,HCP_09505,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000009506,HCP_09506,Cardiology,Chennai,Porur,South Chennai
NPIIN0000009507,HCP_09507,General Medicine,Chennai,Madhavaram,North Chennai
NPIIN0000009508,HCP_09508,Neurology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009509,HCP_09509,Gastroenterology,Chennai,Guindy,South Chennai
NPIIN0000009510,HCP_09510,Urology,Chennai,Kilpauk,Central Chennai
NPIIN0000009511,HCP_09511,Orthopedics,Chennai,Tondiarpet,North Chennai
NPIIN0000009512,HCP_09512,General Medicine,Chennai,Tondiarpet,North Chennai
NPIIN0000009513,HCP_09513,Urology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009514,HCP_09514,Diabetology,Chennai,Sholinganallur,South Chennai
NPIIN0000009515,HCP_09515,Pulmonology,Chennai,T Nagar,Central Chennai
NPIIN0000009516,HCP_09516,Pulmonology,Chennai,Adyar,South Chennai
NPIIN0000009517,HCP_09517,Gastroenterology,Chennai,Tambaram,South Chennai
NPIIN0000009518,HCP_09518,Gastroenterology,Chennai,Tondiarpet,North Chennai
NPIIN0000009519,HCP_09519,Diabetology,Chennai,Mylapore,Central Chennai
NPIIN0000009520,HCP_09520,Urology,Chennai,Anna Nagar,Central Chennai
NPIIN0000009521,HCP_09521,Urology,Chennai,Adyar,South Chennai
NPIIN0000009522,HCP_09522,Orthopedics,Chennai,Guindy,South Chennai
NPIIN0000009523,HCP_09523,General Medicine,Chennai,Nungambakkam,Central Chennai
NPIIN0000009524,HCP_09524,Orthopedics,Chennai,Tondiarpet,North Chennai
NPIIN0000009525,HCP_09525,Gastroenterology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009526,HCP_09526,Neurology,Chennai,Madhavaram,North Chennai
NPIIN0000009527,HCP_09527,General Medicine,Chennai,Perambur,North Chennai
NPIIN0000009528,HCP_09528,Dermatology,Chennai,Egmore,Central Chennai
NPIIN0000009529,HCP_09529,Gastroenterology,Chennai,Porur,South Chennai
NPIIN0000009530,HCP_09530,Pulmonology,Chennai,Mylapore,Central Chennai
NPIIN0000009531,HCP_09531,Orthopedics,Chennai,Royapuram,North Chennai
NPIIN0000009532,HCP_09532,Diabetology,Chennai,Adyar,South Chennai
NPIIN0000009533,HCP_09533,Neurology,Chennai,Guindy,South Chennai
NPIIN0000009534,HCP_09534,Diabetology,Chennai,Perambur,North Chennai
NPIIN0000009535,HCP_09535,General Medicine,Chennai,Sholinganallur,South Chennai
NPIIN0000009536,HCP_09536,General Medicine,Chennai,Perambur,North Chennai
NPIIN0000009537,HCP_09537,General Medicine,Chennai,Velachery,South Chennai
NPIIN0000009538,HCP_09538,General Medicine,Chennai,Anna Nagar,Central Chennai
NPIIN0000009539,HCP_09539,Cardiology,Chennai,Sholinganallur,South Chennai
NPIIN0000009540,HCP_09540,Cardiology,Chennai,Nungambakkam,Central Chennai
NPIIN0000009541,HCP_09541,Gastroenterology,Chennai,Velachery,South Chennai
NPIIN0000009542,HCP_09542,Diabetology,Chennai,Porur,South Chennai
NPIIN0000009543,HCP_09543,Cardiology,Chennai,Royapuram,North Chennai
NPIIN0000009544,HCP_09544,Cardiology,Chennai,Royapuram,North Chennai
NPIIN0000009545,HCP_09545,Endocrinology,Chennai,Perambur,North Chennai
NPIIN0000009546,HCP_09546,Cardiology,Chennai,Egmore,Central Chennai
NPIIN0000009547,HCP_09547,Orthopedics,Chennai,Sholinganallur,South Chennai
NPIIN0000009548,HCP_09548,Pulmonology,Chennai,Guindy,South Chennai
NPIIN0000009549,HCP_09549,General Medicine,Chennai,Ambattur,North Chennai
NPIIN0000009550,HCP_09550,Pulmonology,Chennai,Nungambakkam,Central Chennai
